year,weekofyear,city,week_start_date,total_cases,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
1990,31,sj,1990-07-30,17,4.744122225111312,-5.556262588940368,7.524829753495508,-0.006946307534235726,-2.510842352116079,-4.1285078619187265,0.7501338897685463,2.3594958764341953,1.2562578688863788,1.0428590093922019
1990,32,sj,1990-08-06,23,6.059407252182363,-4.092734113371553,7.929258296220711,2.7860406535507787,-3.310292346538898,-2.357513939538971,-0.4230838831928211,1.731181322391746,1.9779525992587925,1.938188178093291
1990,33,sj,1990-08-13,13,7.2895375639810736,-3.3575640247953684,8.034577498856605,2.063007891930613,-1.6888548427557053,2.781110699322375,-1.5946091421952218,4.434788292496316,-0.6287681868339041,0.4376542979805611
1990,34,sj,1990-08-20,21,8.016594609976938,-3.0564448282817223,8.29153717674789,2.2047217269915333,-1.6422402522208082,-0.4488132837151606,0.006257296252244043,1.8976694228147228,-1.5708269933356613,0.5300579397470626
1990,35,sj,1990-08-27,28,8.717073535879349,-2.8158700667587815,8.980543638017599,1.3424967282236009,-1.6217626280973803,-0.20314051738013825,1.7880706132891624,0.9402781518921948,-3.7423645678878557,0.8556896657691767
1990,36,sj,1990-09-03,24,8.660557694294603,-2.552975424695141,8.70748054521488,2.9966658883044603,-2.7833510649710345,-2.2184788729327836,4.458031941259383,0.26351944522922366,-1.908768946733559,-0.5086461114759218
1990,37,sj,1990-09-10,20,9.25554187810002,-4.011157546642061,8.932017667652948,4.593785734517593,-3.0644921843102724,0.3036982945203089,2.6749265686255703,1.0087692082921285,1.4280773710785966,-1.9671200701239628
1990,38,sj,1990-09-17,40,9.75699963925211,-3.4833955464176674,9.527554744223913,3.532842656216317,-1.1928466738830605,2.5699397312274304,2.152406470946128,3.740296381671638,2.110201942514965,-2.5008573257921847
1990,39,sj,1990-09-24,27,9.967839878284249,-3.797148325017102,9.492870692154336,4.108148008389152,-0.7091452392896165,-1.1257133762778087,3.2317291948249514,1.9477502428632678,2.6113097356891517,1.7152768259380393
1990,40,sj,1990-10-01,42,10.364440518299531,-4.279824366042497,9.445814480944543,4.987663354925607,-0.3652334687906922,-1.728714914142422,3.772130846041824,0.7382596773675676,0.7728473474447237,3.55984447397521
1990,41,sj,1990-10-08,33,10.607964421786274,-4.355360986922154,9.234773314903139,4.061905258422813,1.0370854908155651,2.275135085045626,2.422465345377474,3.3352084507668396,-0.4870210567512487,1.0634123928774817
1990,42,sj,1990-10-15,43,11.309600088391548,-3.6035627199822784,9.260608097349458,1.196140634090307,4.179754508419853,7.1293011273655065,0.9409680727513539,5.222765439702812,-1.273206714243236,-1.7550688157959269
1990,43,sj,1990-10-22,37,11.379251265123006,-2.104292082501986,9.188357585534243,-2.562415432271947,6.014714220497594,4.861968798488945,3.789319246773867,3.085786702229655,-0.5403418901593264,-0.8433474619074849
1990,44,sj,1990-10-29,57,11.579481518177806,-1.1324335034849335,10.302621770251069,-3.818369943063181,5.381236172554765,-2.559469351670535,7.793071293886133,0.015461684951550163,-1.221789917637647,1.1928386548833456
1990,45,sj,1990-11-05,71,11.263751853666415,-0.8400597582854612,10.254858038345644,-2.2756924893456714,3.1407974525588007,-4.693630894690765,6.990516640374605,-2.058248080327006,2.2515249776682107,0.44125843509873003
1990,46,sj,1990-11-12,44,10.391575554194102,-0.270206133262508,10.954555499506265,0.09323406559932444,2.41252328170314,-4.1579653280372755,2.0632364508028354,0.11968217027845567,4.811798908395706,-2.535296786482025
1990,47,sj,1990-11-19,56,9.17879042375037,0.38515887954262634,11.641271408113111,1.4464134669919035,2.3094290023731707,-2.498912886167208,-3.46676064319357,2.2059392348224773,6.511040345920441,-1.4631172259333434
1990,48,sj,1990-11-26,53,7.356069597041417,2.2966071893988906,11.851610196792105,0.7742487649092974,3.711498476903524,0.2726124936970113,-4.897012312894986,2.360699453727364,3.319923347898758,3.591212052991434
1990,49,sj,1990-12-03,52,5.85717417832231,3.9276908306870126,11.06633676460081,0.38492000485917044,3.4786052556115616,0.25064789813400323,-3.077391787548365,1.6831514882314889,-3.010766996927086,6.520649220255671
1990,50,sj,1990-12-10,47,2.6937622999569113,6.861826750542734,11.482060167238481,2.3566907024756394,2.6523239046549567,-3.236487846925967,-0.29894606144341634,-2.4874428697746485,-5.859479873927565,3.1144694049343036
1990,51,sj,1990-12-17,26,0.8880233713867202,6.49966426182387,11.226707070696156,2.5315168405039397,2.335031468610433,-0.790600430054801,-0.566573036921318,0.4921416202174187,-5.788975978252742,-4.866219736032929
1990,52,sj,1990-12-24,27,-1.7727980321417012,8.207597528492377,11.29670270224198,3.58915744946166,1.991337739235785,-2.190180405327271,-0.9469994264147216,0.34915284981433775,-0.5912936265077551,-6.979818789727979
1991,1,sj,1991-01-01,21,-5.156651742674568,9.729792089850068,11.11782548085218,4.2563197969914555,2.649572432663773,-0.4323296007260201,-1.1486299832484044,-0.3424792157806699,3.6709967116589546,-2.7274053156649103
1991,2,sj,1991-01-08,21,-6.9569922700230205,9.211285247334944,10.410719916272845,2.9811337124991875,2.72136999661404,1.6388726082665155,0.5050789588366758,1.0836615331668482,3.6315024455985516,2.9651690952769227
1991,3,sj,1991-01-15,26,-9.03690259383062,8.346383241518996,10.638079975399803,2.688366255494958,2.79604947758012,0.22764221945322424,1.0620308211227998,0.8611534322211416,0.11085709133661642,5.023927439536407
1991,4,sj,1991-01-22,34,-11.151842884117787,7.210098536880103,10.780809503706983,4.141245460409272,3.118444366898639,-2.468292704388833,0.9073426327304773,0.4872165874249294,-2.5861873428272024,1.906221833131735
1991,5,sj,1991-01-29,37,-12.502705223451553,6.160481606161068,10.493280782877079,5.262392021905945,3.108718953984816,-3.3632115432631853,0.19479345913740692,1.6489275228044222,-2.6233679969034984,-2.1357339211848867
1991,6,sj,1991-02-05,17,-14.184543147452567,4.4363527137362135,10.185357017785075,5.58087558954346,2.2829612966673087,-1.9532544274553005,-0.5322955315793553,2.71101838146591,-0.8361723093783272,-3.036750516452933
1991,7,sj,1991-02-12,19,-15.940573528970603,2.4184020686654657,9.662392846058287,6.243714698058207,1.9177957980487457,-1.2825992657209904,0.5209107086055594,3.114664697647365,0.9703155918605776,-0.8165646871334551
1991,8,sj,1991-02-19,25,-16.443515120297715,-0.4039300796157336,8.701660432614485,5.629527300958914,1.4343513120454263,0.41325016719701835,1.337576054949439,2.2297319618640525,2.025459332442525,2.314176332046469
1991,9,sj,1991-02-26,18,-16.886413905926407,-2.130066677428232,8.020629856717296,3.813413177006553,2.7215259541112093,2.0038434768918094,1.8896054027664935,2.674737473819703,-0.6527811646713602,2.349413260113016
1991,10,sj,1991-03-05,21,-16.844043891041192,-3.818185783450234,7.77516499554773,3.2724192894649886,3.050435908020424,-0.760206331840267,2.8157201519464503,1.2150278664201348,-2.5875341690823945,0.7880035769580913
1991,11,sj,1991-03-12,17,-16.908637206007143,-5.437587838189458,8.04018527524685,2.9483019776615547,2.809421486590032,-2.1313260486010943,2.2499819027952115,-0.03206484551642654,-2.113313145906052,-1.361773851189081
1991,12,sj,1991-03-19,17,-16.526044670660543,-5.572086286996532,7.997887040686798,2.7416989933118074,2.7450911098770505,-0.9672960038130795,1.6343089175005752,0.5290979587176968,0.7030059522892154,-2.576086711584235
1991,13,sj,1991-03-26,16,-16.13907763651864,-7.2401280721833885,7.746367319926533,2.1724107222718576,2.1436268724792265,-0.9287869960841163,0.42951930338010746,1.6355812928537714,1.5992682531210607,-1.37768146573413
1991,14,sj,1991-04-02,16,-16.288971987016005,-5.846620509212433,7.971124071525981,1.3426955328451329,2.8604477677588136,-1.4054332437872998,-0.0774825475570714,1.7807994921164596,1.2506601779157733,0.5219198332055704
1991,15,sj,1991-04-09,15,-15.763839316585985,-4.92367133807733,8.352115033017963,0.9945653792512253,3.2617204751341147,-1.4734030200073327,-0.07720539979985906,2.543639383299158,0.04221932617657309,1.426180970632147
1991,16,sj,1991-04-16,23,-15.838954624569197,-4.130804531481486,8.076625001049646,0.536001298836248,3.8139894070096836,-1.2920576978457674,-1.2566483440376361,3.293996037412322,-1.638268173080432,0.07611022441891267
1991,17,sj,1991-04-23,16,-15.064865709097257,-5.149138160374001,7.593789026868181,0.2538089934317509,2.652695393799423,-2.3613451367412264,-1.472615900026567,2.5847691041785277,-1.919354819829426,-0.9004679015717302
1991,18,sj,1991-04-30,17,-13.472298069722282,-6.155912469842054,7.015670194062554,0.49033038685490166,1.1234875574392775,-3.1557821363488783,-0.9250937493711103,1.139428226648083,-0.849060850938722,-0.7857810838762228
1991,19,sj,1991-05-07,12,-12.074457763339598,-6.636098555250571,6.598091054297729,0.2817302448946091,1.1639454842410122,-0.06798024824974203,-1.3314376704004127,1.7025008977730476,0.10056607168158162,-0.34497940954279144
1991,20,sj,1991-05-14,17,-11.018266109135977,-6.496896628640946,5.772382851677901,-0.6590501583957444,1.305177489427522,0.6383546288290843,-1.4237829517172902,0.7819389534995417,-0.033318513536979726,0.6067904317535158
1991,21,sj,1991-05-21,10,-9.573110903989937,-6.7109179372512955,5.082922820692363,-2.155074732397995,1.5343763877818288,2.393575057306416,-1.0366126129724835,0.2894654209566097,-0.23606504925810418,1.256218191371898
1991,22,sj,1991-05-28,15,-8.185554465484827,-7.531289343990932,4.981534670681795,-3.2934233448309786,1.3359349858602094,0.2556171874531365,0.7456146592533073,0.04487345836834773,-2.0067028069921204,0.825253805056358
1991,23,sj,1991-06-04,19,-6.847497062870434,-8.077666657472966,4.416366303007986,-1.9060399769519147,0.12061327964169058,-2.314205252388327,0.7632350661819631,-2.044950150905522,-0.719304681749983,-0.11559463398111487
1991,24,sj,1991-06-11,21,-5.260016018870503,-9.081643880857216,3.9445360519504065,-1.0658463117857642,-1.1708934959878066,-2.026024203324733,-0.32043451443990617,-1.7827289016855792,0.6717451584812837,-1.4004709121034804
1991,25,sj,1991-06-18,14,-3.3455873863015135,-9.909528909820533,3.1276314498544844,-0.7066063659049884,-1.8770271751933725,0.592825787106625,-2.056346401421967,-0.30255251492224666,2.7262557746904705,-1.2561692443215173
1991,26,sj,1991-06-25,18,-1.863333840268007,-9.77030706833677,3.03809726702497,-1.1903581472527118,-1.0642046944812735,2.3137418021024994,-2.5950481668631182,0.12921635664504913,1.5231683798310798,0.9061220505253906
1991,27,sj,1991-07-02,13,-0.34295542423498054,-9.696317064683933,3.27345236541439,-2.050875131408102,-1.5177284508819469,0.8851725312140049,-1.0910258922772718,-0.6852396333678107,-0.9347539269426807,3.0227319275160607
1991,28,sj,1991-07-09,14,1.297862514894613,-8.427047990818105,3.233316808821055,-1.3403389181473246,-2.059059705616145,-0.9964652128143894,0.008710333250522747,-2.8521976780887983,-2.3604432239859423,2.0220731350772576
1991,29,sj,1991-07-16,18,2.7864989849968196,-7.701239079542285,2.7589614730695184,-0.5592624066177309,-1.9713232161516347,0.42656435506687457,-1.3398004541807713,-2.811137883659946,-1.774888000573361,-2.0700852946913537
1991,30,sj,1991-07-23,23,4.494091017140318,-6.11308031318033,2.627273906483235,-0.9517587691990758,-0.9173191010258044,2.714368767846265,-2.5285947527379475,-1.479769625047927,-0.14809685167741693,-3.814489481479961
1991,31,sj,1991-07-30,25,5.798834861178212,-5.3795423758742436,2.148966052842981,-1.5781005249599676,-0.9928078299317803,1.792988975509434,-1.5104243075117698,-2.0803573487257303,1.3964605333725224,-0.9633017933737318
1991,32,sj,1991-08-06,62,6.466765428106564,-4.602501326522333,2.32941968649225,-1.8998073041308847,-1.431048028111144,-0.007684978378426723,0.2024564079761242,-2.8570809666454626,0.9121723209147523,2.236037254762145
1991,33,sj,1991-08-13,60,7.523759688049901,-4.389692945300395,2.0772252731028473,-1.2483457113505707,-2.368737720775518,-1.068848635269665,-0.4062754194523228,-2.8732751053389882,-0.05532841561162231,1.9325193805105687
1991,34,sj,1991-08-20,76,8.479150021230637,-3.8908714379548743,2.3704934497414114,0.10018678262835454,-2.3561594171043225,0.5186561582340077,-2.457644496044593,-2.151045179922842,0.09929228448850042,-1.035948533351511
1991,35,sj,1991-08-27,66,9.204741564163433,-2.9334230771061094,2.3957006551793287,0.28195744562072217,-1.6988289193349446,0.7833073857362619,-3.3342831552723675,-0.8998249965226403,-0.1672006571571807,-2.0425725924366738
1991,36,sj,1991-09-03,64,10.022913116822926,-2.976069586090947,2.411881315993598,0.4709956031158204,-1.9568540694865804,1.6114481845118014,-2.5661750571200215,-1.2792475755470636,0.3584259495123766,0.26918873419304157
1991,37,sj,1991-09-10,68,10.44235830057672,-2.6524555652132302,2.714951497467495,1.2800509984860065,-1.6047488067594822,0.8615965127212026,-0.38087724353684094,-2.9673393577124845,-0.023424224985800036,2.310232516793547
1991,38,sj,1991-09-17,89,10.911625315154982,-2.53028771887486,2.7186688437605544,1.295663132659375,-1.7311729923476062,0.8650513962679977,0.31392735830109486,-3.018295684569467,-0.8991938547243018,1.2369257127384579
1991,39,sj,1991-09-24,92,11.112002264104609,-2.5672102253350184,3.1508187697249377,0.509683549312992,-0.6510909604885403,2.5689195715557047,-0.354670969757196,-1.2272583627040998,-1.342600738376522,-1.4974187941171504
1991,40,sj,1991-10-01,140,11.003142745580474,-1.6590397371008954,3.8235876192506333,0.15075947978912768,-0.3643114735975626,1.1367943267756555,-0.146124413815909,-1.3492555472915335,-0.3147948159112129,-1.7850139391601283
1991,41,sj,1991-10-08,116,10.601057239153553,-0.21121281115740073,4.004338868832485,-0.04093319174095153,-0.4228675955617208,0.5063157342584194,0.1315690381210696,-1.6726027316894503,0.6736772127399403,-0.4747284710465554
1991,42,sj,1991-10-15,142,10.415283745736193,0.13784151486656537,4.011570372493269,0.24573948420041591,-0.6676456384558052,0.060975167816598015,0.24785009468431754,-3.1086800269520194,1.739592833182748,0.7259432617028215
1991,43,sj,1991-10-22,129,9.609574050570565,0.8052094509387526,4.192375601428588,1.1282406322582736,-0.16269558236640724,0.07392100887739762,-0.5529369300285438,-2.5575237902652344,1.0758411322290873,0.17823478154856712
1991,44,sj,1991-10-29,140,9.4956004530819,0.4899484754428857,3.9525021598482395,1.9023194458969004,0.28577297868981294,1.1125172082102355,-1.7554473212550816,-1.8181910535048922,1.351730793013883,-0.15473962534647026
1991,45,sj,1991-11-05,140,8.978440129291378,1.0210221660957923,3.608525102251792,1.3894594788417607,1.7012743693417807,2.420987130979564,-2.155638236220538,-1.4887492156685025,0.7479884956326939,0.5772648998251293
1991,46,sj,1991-11-12,127,8.241263890986286,2.2122235128752705,4.013375899928185,0.02853389681049835,2.806523135611248,3.2094334005946523,-1.2023975727562393,-0.7400357366949011,-1.0786328190955008,1.0771524832233694
1991,47,sj,1991-11-19,129,6.561625250812392,3.924106670609603,3.7582118008741308,-0.3076094127783156,2.836501338354525,-0.7038336590773984,0.18621668873182115,-3.927508947139708,-1.438553806017942,0.9014182365916132
1991,48,sj,1991-11-26,169,5.271176734860706,4.473517404264632,4.086838657299373,-1.2255561605994487,3.422548594244678,1.8358473024493258,-0.4594168552253446,-1.6979028780074692,-1.285595520928709,-1.3735072346314883
1991,49,sj,1991-12-03,141,4.223961046398612,5.085981198967519,4.461481587024793,-1.7194552296289125,2.395309363149591,-0.07622040716768937,-0.7965153123752172,-1.9376243576972974,0.6040232788596251,-2.006977189838067
1991,50,sj,1991-12-10,108,2.508231059408446,6.110924857250506,4.336012841597702,-2.022176955549413,2.0356773325938597,-0.7009926621438566,-1.7779540822673876,-1.2606132310518028,0.9331404766331164,-0.8650588151723024
1991,51,sj,1991-12-17,78,0.11667363964402651,7.669256353757868,4.093163863595687,-1.9490515305076785,1.8991513846997026,-1.1183673428063918,-1.928140331787383,-1.9031456201434438,1.954756191931345,0.698104599899539
1991,52,sj,1991-12-24,70,-3.3018877607038495,9.346871520039764,4.389131235652393,-2.0139723100143008,2.3734909858522006,-0.0824415862012259,-3.439033397186802,-1.3935137498466692,0.23441701862948813,1.0275151461645038
1992,1,sj,1992-01-01,81,-5.317836141448889,8.886481249025934,4.099974576841331,-1.9916536469808688,2.498165052382922,2.015311557990261,-3.8237078117993626,0.8367601402738972,-1.226153929509752,0.04974981113595049
1992,2,sj,1992-01-08,104,-5.801256559610764,7.302726300874162,3.304290635468497,-3.0197545437418802,3.170360211006934,4.126402020736779,-2.3923152078584455,2.6190466157138745,-1.3693268974458297,-0.07916693497162201
1992,3,sj,1992-01-15,90,-6.662737890065942,6.773930967333253,4.390438541678398,-4.203406719635499,2.202932166174148,-1.1932472308088722,0.9871729819458952,-0.016947973443394805,-2.6517977731289504,0.9646783139369355
1992,4,sj,1992-01-22,85,-8.471221550410752,6.479782062530504,4.59952596375238,-3.4102289710014153,1.2088353234817637,-3.388207866707863,2.3690276824924954,-1.254747056795431,-1.741667959990951,-0.16503346634130223
1992,5,sj,1992-01-29,55,-10.362893998909092,6.422207956528144,4.052938218036532,-2.6705630381788876,0.33807137192560904,-2.038964484258701,1.13577747159536,-0.6853460278959776,0.6986746256643511,-2.008313986017442
1992,6,sj,1992-02-05,53,-12.592459450760828,5.261511952017934,3.8903244622371145,-0.9368731650716178,-0.991841248620799,-0.8312058029936845,-0.9831718183680752,0.16219544172507766,3.6126734543748653,-1.7890174471188645
1992,7,sj,1992-02-12,65,-13.049367807016305,2.8772859257645416,3.539629909489086,-1.1194592003574573,-1.1841654212366242,0.8075012009346088,-1.4593349512214584,1.2174639615471086,3.006338157349507,1.4383794145384396
1992,8,sj,1992-02-19,33,-13.442435877759253,0.8623315064119021,3.2920645764733103,-0.3239849106185604,-2.1657180126127518,-0.3440378882143337,-0.2624246534803742,-0.26990046894140707,0.6300800938815755,4.413998181554282
1992,9,sj,1992-02-26,38,-14.1752790416977,0.7703200261963512,3.3400552923241276,0.04746115543382414,-1.7589037478040694,1.2624920305640026,0.17282232883145102,-0.8656348420667627,-2.3781054259156846,2.8841285448991223
1992,10,sj,1992-03-04,59,-14.667160631437879,-0.49486268659381305,3.3786847973625975,0.3017704215661882,-1.9784479623947315,0.4544171997839319,0.08353314252219296,-1.1533702223209776,-3.2078973794234367,-1.4637849601519142
1992,11,sj,1992-03-11,40,-14.93330859414671,-2.1751781557094376,2.8140543667974227,0.2749142948902848,-1.76598923720622,1.464847417654893,-0.719810647423396,-1.099223498476048,-0.9058489328842771,-3.7560910472696025
1992,12,sj,1992-03-18,37,-14.807200325100883,-3.270177146395229,2.363553209558015,-0.07659462739840457,-1.6186955120916817,1.3274677885799637,-0.40851122984138044,-2.2968957729341453,1.2529211004052034,-2.0388706991538403
1992,13,sj,1992-03-25,29,-14.234957183097624,-3.679691743920231,2.4282331418441454,-0.7227359424141612,-0.6600416534904928,2.373229726365984,-0.15801466294739236,-2.4906947086836126,1.8687883322590235,0.7897158938830692
1992,14,sj,1992-04-01,30,-13.11416785487171,-3.462485565624048,2.1203882949430706,-0.9233824976784224,1.0504695215983442,3.98149608900277,0.8569086599954474,-1.2331266305073938,1.0222100399992406,1.5428560146456425
1992,15,sj,1992-04-08,30,-12.160847322473476,-4.545596016115719,1.5142242645277406,-0.3071659390683576,1.117230329775073,0.3528847406784433,1.8102504907338264,-2.685620978139931,1.2818333993042048,1.3168233723153175
1992,16,sj,1992-04-15,28,-11.038395402523152,-6.3817935028505755,1.285892543405712,-2.6105049443343784,2.700182228282258,2.717067598716107,0.3112126077694179,0.4148293917069607,-0.23584422344969844,-0.24791085639427904
1992,17,sj,1992-04-22,23,-10.300774178141443,-6.771723787251693,0.8668308005935862,-2.9799003482564,2.1962968596666523,-1.0532727518578382,0.6353314181246735,-0.68174326203619,0.2872067973928879,-0.40971834955988506
1992,18,sj,1992-04-29,24,-9.515529616833481,-6.7681526734687525,-0.06739478744180076,-1.8836765023231665,1.428386333446034,-2.2240607117693485,-0.5986119520147354,-2.598485351247957,1.8135504888959029,0.15411050847023655
1992,19,sj,1992-05-06,29,-8.409155418507948,-6.532031218629357,0.7183497710583822,-2.0954486896216267,1.5676750668004085,-1.0738707776795096,-1.469144913793364,-0.7172603172523497,0.8343990246999262,-0.015444411608138548
1992,20,sj,1992-05-13,26,-7.763856794258915,-5.48093471050531,0.6079594915900594,-1.6202065106390966,1.6140090387437256,-0.45155056379229563,-2.7969383067252367,-1.017100450888529,1.1169328493619732,0.6701523308331353
1992,21,sj,1992-05-20,23,-5.611613808683265,-7.2402030829511785,0.5876586233119823,-4.918550490638477,3.138277673906262,8.935925533737587,-5.03236703321079,2.9218415712420023,-0.6898662798784023,0.2783401605255248
1992,22,sj,1992-05-27,20,-3.367309709820217,-7.577659276864792,1.0945292382245402,-9.407099178881454,3.3073308785697977,5.727525984057703,0.1662631461666289,3.780885438639676,-3.3774407782028515,1.018987737994142
1992,23,sj,1992-06-03,19,-1.4782769820216544,-7.131485376996537,1.530134076255558,-11.022171864379148,2.732441967239955,-0.28591902931195773,3.3627281549339916,-1.3460430694179395,-3.5974875225065954,1.3097107475765357
1992,24,sj,1992-06-10,20,0.3637489791265684,-6.731427286786254,1.7067580153383668,-12.52452769397498,2.2893482385131576,-1.1250902650577583,4.088828397779274,-1.136990258190224,-1.979781412008697,-2.41338701173822
1992,25,sj,1992-06-17,26,1.294161272649595,-5.967932839294032,2.482750216294187,-11.502537063112486,0.15072532848384032,-3.195247943297886,1.3585206073464977,0.40085461225420993,2.0862838161331045,-4.527257069050943
1992,26,sj,1992-06-24,29,2.4120772894275158,-5.576324704100745,2.8911070552029337,-10.577389733039821,-1.6848923719913758,-2.1389014495686434,-2.4078463740070397,0.4184951449296515,5.819794181556359,-2.1705595452945703
1992,27,sj,1992-07-01,31,3.8288293409682717,-5.379232624183636,3.433294519409326,-9.127900620328571,-3.5491312140775038,-4.1512998087984005,-3.1780568142328196,0.38231386676554324,5.02041141485149,3.1728816472907533
1992,28,sj,1992-07-08,28,4.444814644325857,-5.061492763001511,3.5964009188535373,-5.442775263233414,-5.694178823182295,-4.0752475209912,-4.139100357849812,-0.9136159706576579,1.2154178963347253,6.439308623601779
1992,29,sj,1992-07-15,26,4.9211332667997265,-4.296267993676465,3.586882147142382,-4.638816587246155,-5.09554977228535,2.2501395009043064,-5.364693729848883,1.2603180124367919,-3.535563535067746,2.69608891552555
1992,30,sj,1992-07-22,32,5.348847158637873,-3.1951784160156764,3.1475032853465086,-4.26931467855234,-5.0024312063909795,2.4048783078710154,-4.925464053826036,0.05468336894795109,-4.981693010065942,-1.3610800803864536
1992,31,sj,1992-07-29,35,5.5176175173757205,-1.5898792038355698,3.787584374294792,-4.478000364992732,-4.842763687630028,2.4673803376721533,-2.3157205768137343,-2.7331697650786286,-4.340793255718616,-2.754130694754565
1992,32,sj,1992-08-05,33,5.8860325991613225,-0.5369706606026668,4.384572093804351,-4.711849781662883,-4.243120674848121,2.900407785844006,1.08655977695552,-3.6750112535460278,-2.1133287407232544,-2.427374254117767
1992,33,sj,1992-08-12,30,5.942680570911698,0.6076077481167518,5.051352795556196,-4.258274872836281,-4.010265999349317,4.392825158112519,2.621925088571744,-3.6895867854176774,0.6661535669159826,-1.3455564650341008
1992,34,sj,1992-08-19,52,6.772616227424976,0.9331381040862896,5.8242160653461355,-3.6804665548418964,-3.7335403327645866,3.824588350797203,3.5634846306501764,-2.9123331237152694,3.492375203095922,-0.9055195283766316
1992,35,sj,1992-08-26,59,6.977803101302862,0.5550131403182595,5.2181613200719665,-2.651441130638775,-3.215662936965673,-0.3326580651907548,2.8935220255314626,-2.265719771904978,3.837987091498515,0.23836312606810625
1992,36,sj,1992-09-02,67,7.208784149988909,-0.7735439997474703,5.260364185025409,-1.3298139113630476,-3.358984279588728,0.8225261392722073,0.909378224679693,-1.8752454351110643,3.8832879005304486,1.9990702859367322
1992,37,sj,1992-09-09,65,7.373322161131037,-0.6384320680205954,5.54361042502756,-1.0515966257083165,-2.74320258005626,1.1315203692318518,-0.19876451242474968,-0.531241840654937,1.0188343779314808,2.2475953187013773
1992,38,sj,1992-09-16,74,7.533463136246814,-0.7596928167574535,5.091699442621588,0.018270627534383563,-2.6990183033638693,1.0164207949976014,-0.8543209412653693,-0.5747112012258989,-0.04919907475511372,1.3963885982656237
1992,39,sj,1992-09-23,70,7.803763154056476,-0.6544764549888502,5.506119043387451,-1.0331607177306728,-1.2579890359810182,3.9626371327550274,-0.2735356855754521,1.318794864396025,-2.02407143309262,0.008917128206112507
1992,40,sj,1992-09-30,61,7.9020251802902575,-0.8596916310531244,5.3378349358701085,-1.2618596798195445,-1.1306194176646895,2.0732485492877086,1.5173777947719704,0.037455401648391395,-1.3882950265886638,-0.4459305532817679
1992,41,sj,1992-10-07,53,8.04068545252481,-1.9513256070217861,4.886625293288819,-0.4078987555850078,-2.0089552595311155,-1.1335462127398006,3.339298820666245,-2.966605361644093,-0.10464127574174066,-0.18474042340890912
1992,42,sj,1992-10-14,76,7.913279144750107,-2.5062085124178672,5.625918585479509,0.3167760169368912,-2.2082399525740417,-1.4799451377537822,3.076778034687206,-2.412105864152254,1.515031866275883,-1.2198924061728753
